Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2018-09-11 09:42:02;"Trening 1";"Squat (Barbell)";4;65;kg;8;;;;0;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Front Raise (Dumbbell)";1;10;kg;12;;;;0;"";;1h 43m
2018-09-11 09:42:02;"Trening 1";"Front Raise (Dumbbell)";2;10;kg;12;;;;0;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Triceps Dip";1;32;kg;12;;;;0;"";;1h 43m
2018-09-11 09:42:02;"Trening 1";"Triceps Dip";2;32;kg;10;;;;0;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Triceps Dip";3;32;kg;9;;;;0;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Plank";1;;;;;;km;60;"";;1h 43m
2018-09-11 09:42:02;"Trening 1";"Plank";2;;;;;;km;60;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Plank";3;;;;;;km;60;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Hanging Knee Raise";1;;;16;;;;0;"";;1h 43m
2018-09-11 09:42:02;"Trening 1";"Hanging Knee Raise";2;;;16;;;;0;;;1h 43m
2018-09-11 09:42:02;"Trening 1";"Hanging Knee Raise";3;;;17;;;;0;;;1h 43m
2018-09-14 09:47:04;"Trening 2";"Deadlift (Barbell)";1;95;kg;5;;;;0;"";"";1h 39m
2018-09-14 09:47:04;"Trening 2";"Deadlift (Barbell)";2;90;kg;6;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Deadlift (Barbell)";3;85;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Deadlift (Barbell)";4;80;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bent Over Row (Barbell)";1;60;kg;6;;;;0;"";;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bent Over Row (Barbell)";2;55;kg;6;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bent Over Row (Barbell)";3;50;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bent Over Row (Barbell)";4;45;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Pull Up";1;0;kg;10;;;;0;"";;1h 39m
2018-09-14 09:47:04;"Trening 2";"Pull Up";2;0;kg;7;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Pull Up";3;0;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Pull Up";4;0;kg;10;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bench Press (Dumbbell)";1;30;kg;10;;;;0;"";;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bench Press (Dumbbell)";2;30;kg;9;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bench Press (Dumbbell)";3;30;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bicep Curl (Dumbbell)";1;12,5;kg;12;;;;0;"";;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bicep Curl (Dumbbell)";2;12,5;kg;12;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Bicep Curl (Dumbbell)";3;12,5;kg;8;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Plank";1;;;;;;km;60;"";;1h 39m
2018-09-14 09:47:04;"Trening 2";"Plank";2;;;;;;km;60;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Plank";3;;;;;;km;60;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Cable Crunch";1;25;kg;20;;;;0;"";;1h 39m
2018-09-14 09:47:04;"Trening 2";"Cable Crunch";2;30;kg;15;;;;0;;;1h 39m
2018-09-14 09:47:04;"Trening 2";"Cable Crunch";3;35;kg;15;;;;0;;;1h 39m
2018-09-16 09:50:48;"Trening 1";"Bench Press (Barbell)";1;85;kg;4;;;;0;"";"";1h 57m
2018-09-16 09:50:48;"Trening 1";"Bench Press (Barbell)";2;80;kg;5;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Bench Press (Barbell)";3;75;kg;6;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Bench Press (Barbell)";4;70;kg;8;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Overhead Press (Barbell)";1;52,5;kg;2;;;;0;"";;1h 57m
2018-09-16 09:50:48;"Trening 1";"Overhead Press (Barbell)";2;45;kg;6;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Overhead Press (Barbell)";3;40;kg;8;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Overhead Press (Barbell)";4;35;kg;8;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Squat (Barbell)";1;80;kg;5;;;;0;"";;1h 57m
2018-09-16 09:50:48;"Trening 1";"Squat (Barbell)";2;75;kg;6;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Squat (Barbell)";3;70;kg;8;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Squat (Barbell)";4;65;kg;8;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Front Raise (Dumbbell)";1;10;kg;12;;;;0;"";;1h 57m
2018-09-16 09:50:48;"Trening 1";"Front Raise (Dumbbell)";2;10;kg;12;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Triceps Dip";1;32;kg;12;;;;0;"";;1h 57m
2018-09-16 09:50:48;"Trening 1";"Triceps Dip";2;32;kg;10;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Triceps Dip";3;32;kg;10;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Plank";1;;;;;;km;60;"";;1h 57m
2018-09-16 09:50:48;"Trening 1";"Plank";2;;;;;;km;60;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Plank";3;;;;;;km;60;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Hanging Knee Raise";1;;;20;;;;0;"";;1h 57m
2018-09-16 09:50:48;"Trening 1";"Hanging Knee Raise";2;;;18;;;;0;;;1h 57m
2018-09-16 09:50:48;"Trening 1";"Hanging Knee Raise";3;;;15;;;;0;;;1h 57m
2018-09-18 09:46:48;"Trening 2";"Deadlift (Barbell)";1;97,5;kg;5;;;;0;"";"";1h 44m
2018-09-18 09:46:48;"Trening 2";"Deadlift (Barbell)";2;92,5;kg;6;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Deadlift (Barbell)";3;87,5;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Deadlift (Barbell)";4;82,5;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bent Over Row (Barbell)";1;60;kg;6;;;;0;"";;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bent Over Row (Barbell)";2;55;kg;6;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bent Over Row (Barbell)";3;50;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bent Over Row (Barbell)";4;50;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Pull Up";1;0;kg;10;;;;0;"";;1h 44m
2018-09-18 09:46:48;"Trening 2";"Pull Up";2;0;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Pull Up";3;0;kg;7;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Pull Up";4;0;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bench Press (Dumbbell)";1;27,5;kg;9;;;;0;"";;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bench Press (Dumbbell)";2;27,5;kg;7;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bench Press (Dumbbell)";3;27,5;kg;7;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bicep Curl (Dumbbell)";1;12,5;kg;10;;;;0;"";;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bicep Curl (Dumbbell)";2;12,5;kg;8;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Bicep Curl (Dumbbell)";3;12,5;kg;9;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Plank";1;;;;;;km;60;"";;1h 44m
2018-09-18 09:46:48;"Trening 2";"Plank";2;;;;;;km;60;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Plank";3;;;;;;km;60;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Cable Crunch";1;20;kg;20;;;;0;"";;1h 44m
2018-09-18 09:46:48;"Trening 2";"Cable Crunch";2;25;kg;20;;;;0;;;1h 44m
2018-09-18 09:46:48;"Trening 2";"Cable Crunch";3;30;kg;20;;;;0;;;1h 44m
2018-09-21 09:35:50;"Trening 1";"Bench Press (Barbell)";1;85;kg;5;;;;0;"";"";48h 6m
2018-09-21 09:35:50;"Trening 1";"Bench Press (Barbell)";2;80;kg;6;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Bench Press (Barbell)";3;75;kg;8;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Bench Press (Barbell)";4;70;kg;8;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Overhead Press (Barbell)";1;52,5;kg;4;;;;0;"";;48h 6m
2018-09-21 09:35:50;"Trening 1";"Overhead Press (Barbell)";2;47,5;kg;5;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Overhead Press (Barbell)";3;42,5;kg;7;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Overhead Press (Barbell)";4;40;kg;7;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Squat (Barbell)";1;82,5;kg;5;;;;0;"";;48h 6m
2018-09-21 09:35:50;"Trening 1";"Squat (Barbell)";2;77,5;kg;6;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Squat (Barbell)";3;72,5;kg;8;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Squat (Barbell)";4;70;kg;8;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Front Raise (Dumbbell)";1;12,5;kg;10;;;;0;"";;48h 6m
2018-09-21 09:35:50;"Trening 1";"Front Raise (Dumbbell)";2;12,5;kg;9;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Triceps Dip";1;30;kg;12;;;;0;"";;48h 6m
2018-09-21 09:35:50;"Trening 1";"Triceps Dip";2;30;kg;12;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Triceps Dip";3;30;kg;9;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Plank";1;;;;;;km;60;"";;48h 6m
2018-09-21 09:35:50;"Trening 1";"Plank";2;;;;;;km;60;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Plank";3;;;;;;km;60;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Hanging Knee Raise";1;;;20;;;;0;"";;48h 6m
2018-09-21 09:35:50;"Trening 1";"Hanging Knee Raise";2;;;20;;;;0;;;48h 6m
2018-09-21 09:35:50;"Trening 1";"Hanging Knee Raise";3;;;20;;;;0;;;48h 6m
2018-09-23 09:54:17;"Trening 2";"Deadlift (Barbell)";1;100;kg;5;;;;0;"";"";2h 36m
2018-09-23 09:54:17;"Trening 2";"Deadlift (Barbell)";2;95;kg;6;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Deadlift (Barbell)";3;90;kg;8;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Deadlift (Barbell)";4;85;kg;8;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bent Over Row (Barbell)";1;62,5;kg;5;;;;0;"";;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bent Over Row (Barbell)";2;57,5;kg;6;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bent Over Row (Barbell)";3;52,5;kg;8;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bent Over Row (Barbell)";4;50;kg;8;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Pull Up";1;0;kg;10;;;;0;"";;2h 36m
2018-09-23 09:54:17;"Trening 2";"Pull Up";2;0;kg;9;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Pull Up";3;0;kg;10;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Pull Up";4;0;kg;10;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bench Press (Dumbbell)";1;30;kg;10;;;;0;"";;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bench Press (Dumbbell)";2;30;kg;8;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bench Press (Dumbbell)";3;30;kg;7;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bicep Curl (Dumbbell)";1;12,5;kg;10;;;;0;"";;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bicep Curl (Dumbbell)";2;12,5;kg;9;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Bicep Curl (Dumbbell)";3;12,5;kg;9;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Plank";1;;;;;;km;60;"";;2h 36m
2018-09-23 09:54:17;"Trening 2";"Plank";2;;;;;;km;60;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Plank";3;;;;;;km;60;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Cable Crunch";1;25;kg;20;;;;0;"";;2h 36m
2018-09-23 09:54:17;"Trening 2";"Cable Crunch";2;30;kg;18;;;;0;;;2h 36m
2018-09-23 09:54:17;"Trening 2";"Cable Crunch";3;35;kg;12;;;;0;;;2h 36m
2018-09-25 09:42:08;"Trening 1";"Bench Press (Barbell)";1;85;kg;4;;;;0;"";"";2h 6m
2018-09-25 09:42:08;"Trening 1";"Bench Press (Barbell)";2;80;kg;5;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Bench Press (Barbell)";3;75;kg;7;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Bench Press (Barbell)";4;70;kg;7;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Overhead Press (Barbell)";1;50;kg;5;;;;0;"";;2h 6m
2018-09-25 09:42:08;"Trening 1";"Overhead Press (Barbell)";2;45;kg;6;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Overhead Press (Barbell)";3;40;kg;7;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Overhead Press (Barbell)";4;40;kg;7;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Squat (Barbell)";1;85;kg;5;;;;0;"";;2h 6m
2018-09-25 09:42:08;"Trening 1";"Squat (Barbell)";2;80;kg;6;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Squat (Barbell)";3;75;kg;8;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Squat (Barbell)";4;70;kg;8;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Front Raise (Dumbbell)";1;12,5;kg;11;;;;0;"";;2h 6m
2018-09-25 09:42:08;"Trening 1";"Front Raise (Dumbbell)";2;12,5;kg;9;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Triceps Dip";1;30;kg;12;;;;0;"";;2h 6m
2018-09-25 09:42:08;"Trening 1";"Triceps Dip";2;30;kg;12;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Triceps Dip";3;30;kg;11;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Plank";1;;;;;;km;60;"";;2h 6m
2018-09-25 09:42:08;"Trening 1";"Plank";2;;;;;;km;60;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Plank";3;;;;;;km;60;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Hanging Knee Raise";1;;;15;;;;0;"";;2h 6m
2018-09-25 09:42:08;"Trening 1";"Hanging Knee Raise";2;;;15;;;;0;;;2h 6m
2018-09-25 09:42:08;"Trening 1";"Hanging Knee Raise";3;;;10;;;;0;;;2h 6m
2018-09-27 09:38:57;"Trening 2";"Deadlift (Barbell)";1;105;kg;5;;;;0;"";"";72h 4m
2018-09-27 09:38:57;"Trening 2";"Deadlift (Barbell)";2;100;kg;6;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Deadlift (Barbell)";3;95;kg;8;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Deadlift (Barbell)";4;80;kg;8;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bent Over Row (Barbell)";1;65;kg;4;;;;0;"";;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bent Over Row (Barbell)";2;60;kg;5;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bent Over Row (Barbell)";3;55;kg;8;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bent Over Row (Barbell)";4;50;kg;8;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Pull Up";1;0;kg;10;;;;0;"";;72h 4m
2018-09-27 09:38:57;"Trening 2";"Pull Up";2;0;kg;9;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Pull Up";3;0;kg;10;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Pull Up";4;0;kg;10;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bench Press (Dumbbell)";1;30;kg;10;;;;0;"";;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bench Press (Dumbbell)";2;30;kg;10;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bench Press (Dumbbell)";3;30;kg;6;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bicep Curl (Dumbbell)";1;12,5;kg;12;;;;0;"";;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bicep Curl (Dumbbell)";2;12,5;kg;9;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Bicep Curl (Dumbbell)";3;12,5;kg;7;;;;0;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Plank";1;;;;;;km;60;"";;72h 4m
2018-09-27 09:38:57;"Trening 2";"Plank";2;;;;;;km;60;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Plank";3;;;;;;km;60;;;72h 4m
2018-09-27 09:38:57;"Trening 2";"Cable Crunch";1;20;kg;20;;;;0;"";;72h 4m
2018-09-27 09:38:57;"Trening 2";"Cable Crunch";2;20;kg;20;;;;0;;;72h 4m
2018-09-30 09:44:00;"Trening 1";"Bench Press (Barbell)";1;70;kg;8;;;;0;"";"";2h 13m
2018-09-30 09:44:00;"Trening 1";"Bench Press (Barbell)";2;60;kg;10;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Bench Press (Barbell)";3;50;kg;12;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Bench Press (Barbell)";4;50;kg;12;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Overhead Press (Barbell)";1;35;kg;8;;;;0;"";;2h 13m
2018-09-30 09:44:00;"Trening 1";"Overhead Press (Barbell)";2;30;kg;10;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Overhead Press (Barbell)";3;30;kg;10;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Overhead Press (Barbell)";4;30;kg;10;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Squat (Barbell)";1;60;kg;8;;;;0;"";;2h 13m
2018-09-30 09:44:00;"Trening 1";"Squat (Barbell)";2;50;kg;8;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Squat (Barbell)";3;50;kg;8;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Squat (Barbell)";4;50;kg;10;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Front Raise (Dumbbell)";1;7,5;kg;12;;;;0;"";;2h 13m
2018-09-30 09:44:00;"Trening 1";"Front Raise (Dumbbell)";2;7,5;kg;17;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Triceps Dip";1;0;kg;16;;;;0;"";;2h 13m
2018-09-30 09:44:00;"Trening 1";"Triceps Dip";2;0;kg;16;;;;0;;;2h 13m
2018-09-30 09:44:00;"Trening 1";"Triceps Dip";3;0;kg;19;;;;0;;;2h 13m
2018-10-02 09:33:25;"Trening 2";"Deadlift (Barbell)";1;100;kg;5;;;;0;"";"";2h 14m
2018-10-02 09:33:25;"Trening 2";"Deadlift (Barbell)";2;90;kg;6;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Deadlift (Barbell)";3;80;kg;8;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Deadlift (Barbell)";4;80;kg;8;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bent Over Row (Barbell)";1;50;kg;5;;;;0;"";;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bent Over Row (Barbell)";2;45;kg;8;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bent Over Row (Barbell)";3;40;kg;10;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bent Over Row (Barbell)";4;40;kg;10;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Pull Up";1;0;kg;10;;;;0;"";;2h 14m
2018-10-02 09:33:25;"Trening 2";"Pull Up";2;0;kg;8;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Pull Up";3;0;kg;7;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Pull Up";4;0;kg;8;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bench Press (Dumbbell)";1;27,5;kg;10;;;;0;"";;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bench Press (Dumbbell)";2;27,5;kg;11;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bench Press (Dumbbell)";3;27,5;kg;10;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bicep Curl (Dumbbell)";1;10;kg;15;;;;0;"";;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bicep Curl (Dumbbell)";2;10;kg;15;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Bicep Curl (Dumbbell)";3;10;kg;15;;;;0;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Plank";1;;;;;;km;60;"";;2h 14m
2018-10-02 09:33:25;"Trening 2";"Plank";2;;;;;;km;60;;;2h 14m
2018-10-02 09:33:25;"Trening 2";"Plank";3;;;;;;km;60;;;2h 14m
2018-10-04 09:47:33;"Trening 1";"Bench Press (Barbell)";1;75;kg;6;;;;0;"";"";2h 17m
2018-10-04 09:47:33;"Trening 1";"Bench Press (Barbell)";2;70;kg;7;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Bench Press (Barbell)";3;65;kg;9;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Bench Press (Barbell)";4;60;kg;12;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Overhead Press (Barbell)";1;50;kg;6;;;;0;"";;2h 17m
2018-10-04 09:47:33;"Trening 1";"Overhead Press (Barbell)";2;45;kg;7;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Overhead Press (Barbell)";3;40;kg;9;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Overhead Press (Barbell)";4;35;kg;10;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Squat (Barbell)";1;70;kg;6;;;;0;"";;2h 17m
2018-10-04 09:47:33;"Trening 1";"Squat (Barbell)";2;70;kg;8;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Squat (Barbell)";3;70;kg;10;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Squat (Barbell)";4;70;kg;12;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Front Raise (Dumbbell)";1;10;kg;13;;;;0;"";;2h 17m
2018-10-04 09:47:33;"Trening 1";"Triceps Dip";1;30;kg;12;;;;0;"";;2h 17m
2018-10-04 09:47:33;"Trening 1";"Triceps Dip";2;20;kg;12;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Triceps Dip";3;20;kg;13;;;;0;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Plank";1;;;;;;km;90;"";;2h 17m
2018-10-04 09:47:33;"Trening 1";"Plank";2;;;;;;km;60;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Plank";3;;;;;;km;60;;;2h 17m
2018-10-04 09:47:33;"Trening 1";"Hanging Knee Raise";1;;;10;;;;0;"";;2h 17m
2018-10-04 09:47:33;"Trening 1";"Hanging Knee Raise";2;;;10;;;;0;;;2h 17m
2018-10-06 09:41:27;"Trening 2";"Deadlift (Barbell)";1;100;kg;6;;;;0;"";"";1h 53m
2018-10-06 09:41:27;"Trening 2";"Deadlift (Barbell)";2;90;kg;7;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Deadlift (Barbell)";3;80;kg;9;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Deadlift (Barbell)";4;70;kg;10;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bent Over Row (Barbell)";1;55;kg;6;;;;0;"";;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bent Over Row (Barbell)";2;50;kg;7;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bent Over Row (Barbell)";3;45;kg;9;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bent Over Row (Barbell)";4;40;kg;10;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Pull Up";1;0;kg;10;;;;0;"";;1h 53m
2018-10-06 09:41:27;"Trening 2";"Pull Up";2;0;kg;10;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Pull Up";3;0;kg;9;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Pull Up";4;0;kg;11;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bench Press (Dumbbell)";1;27,5;kg;11;;;;0;"";;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bench Press (Dumbbell)";2;27,5;kg;10;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bench Press (Dumbbell)";3;27,5;kg;10;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bicep Curl (Dumbbell)";1;10;kg;10;;;;0;"";;1h 53m
2018-10-06 09:41:27;"Trening 2";"Bicep Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Plank";1;;;;;;km;60;"";;1h 53m
2018-10-06 09:41:27;"Trening 2";"Plank";2;;;;;;km;60;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Plank";3;;;;;;km;60;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Cable Crunch";1;30;kg;20;;;;0;"";;1h 53m
2018-10-06 09:41:27;"Trening 2";"Cable Crunch";2;35;kg;18;;;;0;;;1h 53m
2018-10-06 09:41:27;"Trening 2";"Cable Crunch";3;35;kg;15;;;;0;;;1h 53m
2018-10-08 11:00:59;"Puig De Massanella";"Hiking";1;;;;;20;km;420;"";"";6h 59m
2018-10-11 09:20:11;"Dziki Trening";"Push Up";1;0;kg;20;;;;0;"";"";1h 11m
